x,y
1176,-1.2497732661112302
1177,-1.3168109125956047
1178,-1.331176123046875
1179,-1.4508862055643554
1180,-1.6711527582987298
1181,-2.006340990720605
1182,-2.2792799804687496
1183,-2.49475812939248
1184,-2.6336218261718747
1185,-2.734178295408105
1186,-2.8060043457031245
1187,-2.8443115722656245
1188,-2.796427539062499
1189,-2.6862942622049797
1190,-2.53306535595498
1191,-2.3175872070312495
1192,-2.082955443845605
1193,-1.762132421875
1194,-1.47961662548623
1195,-1.1827356196268557
1196,-0.9864110839843736
1197,-0.8762778071268542
1198,-0.9241618403299796
1199,-1.0773907465799795
1200,-1.292868896484375
1201,-1.4891934321268554
1202,-1.6950947753906238
1203,-1.8483236816406245
1204,-1.915361328124999
1205,-1.896207714843749
1206,-1.7525556152343746
1207,-1.51792385204873
1208,-1.2258312499999988
1209,-0.9816226801737304
1210,-0.7805097407206052
1211,-0.6607996582031248
1212,-0.6799532714843739
1213,-0.7230489008768544
1214,-0.8427589843749992
1215,-0.9528922602518559
1216,-1.034295117187499
1217,-1.0534487304687499
1218,-1.072602343749999
1219,-1.0773907465799795
1220,-1.0773907465799795
1221,-1.1156979731424794
1222,-1.1731588129862303
1223,-1.2545616699218751
1224,-1.331176123046875
1225,-1.383848559079981
1226,-1.44130939892373
1227,-1.465251416015624
1228,-1.4891934321268554
1229,-1.4891934321268554
1230,-1.4700398188456045
1231,-1.3982137695312495
1232,-1.3359645258768555
1233,-1.2689268793924793
1234,-1.2066776367187497
1235,-1.149216796874999
1236,-1.110909570312499
1237,-1.1252747797831049
1238,-1.149216796874999
1239,-1.149216796874999
1240,-1.1683704101562498
1241,-1.2018892329081048
1242,-1.2401964594706048
1243,-1.2210428461893557
1244,-1.1875240234374989
1245,-1.1540051997049794
1246,-1.110909570312499
1247,-1.048660326658105
1248,-0.9576806640624991
1249,-0.7661445312499993
1250,-0.4979939453124995
1251,-0.22505495556435484
1252,-0.07182604931435499
1253,0.10534487795020198
1254,0.2777273974814527
1255,0.44053310546875046
1256,0.5937620117187503
1257,0.7086836914062502
1258,0.8523357959189521
1259,0.9959878906250008
1260,1.043871928731452
1261,1.043871928731452
1262,0.93852705078125
1263,0.7086836914062502
1264,0.4022258789062505
1265,0.19153613281249982
1266,0.06703765138770201
1267,0.3830722656250014
1268,2.758120312500001
1269,6.03338818359375
1270,6.82826313966895
1271,7.6901757373252
1272,7.977479936543949
1273,7.517793217793949
1274,6.339845996093752
1275,4.76924970703125
1276,3.7158009765625
1277,3.648763334981453
1278,4.0797196289062505
1279,4.932055424825203
1280,5.650315917968751
1281,5.573701464843751
1282,4.491522319356452
1283,3.0550013232627027
1284,1.7142483935752022
1285,0.4979939453125013
1286,-0.5123591547831055
1287,-1.1827356196268557
1288,-1.4748282226562495
1289,-1.6903063715799806
1290,-1.857900488281249
1291,-1.953668554687499
1292,-2.0207062011718744
1293,-2.0542250239237303
1294,-2.025494604001855
1295,-1.9009961176737304
1296,-1.7764976313456042
1297,-1.6998831782206043
1298,-1.6855179687500002
1299,-1.6711527582987298
1300,-1.6807295649393552
1301,-1.6136919184549807
1302,-1.4556746093749986
1303,-1.2114660395487302
1304,-0.9289502441406245
1305,-0.6991068847656248
1306,-0.6416460449218739
1307,-0.7182604980468739
1308,-0.9433154536112305
1309,-1.2401964594706048
1310,-1.580173095703124
1311,-1.8387468749999991
1312,-1.915361328124999
1313,-1.8626888911112305
1314,-1.7334020019531238
1315,-1.5322890624999985
1316,-1.3120225097656242
1317,-1.1300631835937498
1318,-0.9911994868143559
1319,-0.914585033689356
1320,-0.933738646970605
1321,-1.0534487304687499
1322,-1.1779472167968752
1323,-1.3120225097656242
1324,-1.3982137695312495
1325,-1.407790576171875
1326,-1.3790601562499987
1327,-1.3503297363281241
1328,-1.2689268793924793
1329,-1.2545616699218751
1330,-1.2162544433593752
1331,-1.1923124262674794
1332,-1.1540051997049794
1333,-1.1396399902343735
1334,-1.1252747797831049
1335,-1.0965443598612303
1336,-1.0630255371093735
1337,-0.9864110839843736
1338,-0.9672574707031245
1339,-0.9816226801737304
1340,-1.01514150390625
1341,-1.01514150390625
1342,-1.0199299067362304
1343,-1.048660326658105
1344,-1.1587936035156243
1345,-1.2210428461893557
1346,-1.2401964594706048
1347,-1.2210428461893557
1348,-1.2162544433593752
1349,-1.2785036860331047
1350,-1.3503297363281241
1351,-1.369483349609375
1352,-1.3742717524393555
1353,-1.3455413325174792
1354,-1.3072341059549792
1355,-1.1971008300781243
1356,-1.034295117187499
1357,-0.8954314204081051
1358,-0.9528922602518559
1359,-1.0821791503906244
1360,-1.2306196528299793
1361,-1.2880804926737301
1362,-1.2018892329081048
1363,-0.9672574707031245
1364,-0.6320692382812485
1365,-0.22984335937499978
1366,0.14365210451270194
1367,0.43095630373145255
1368,0.5746083984375012
1369,0.6320692382812503
1370,0.6703764648437502
1371,0.7469909179687502
1372,0.8236053710937501
1373,0.8523357959189521
1374,0.90021982421875
1375,0.8810662109375009
1376,0.8236053710937501
1377,0.7565677295127031
1378,0.842758984375001
1379,1.771709233418953
1380,5.037400292968751
1381,9.548076225606449
1382,10.13226142578125
1383,7.709329350606451
1384,5.612008691406251
1385,4.69263525390625
1386,4.69263525390625
1387,5.219359624043953
1388,5.7843912109375015
1389,6.330269194356452
1390,6.952761621093751
1391,7.21133540529395
1392,6.68461103515625
1393,5.334281303731453
1394,3.610456108418953
1395,2.0398598193564528
1396,0.7565677295127031
1397,-0.20590134228310575
1398,-0.8906430175781246
1399,-1.2641384765624988
1400,-1.4317325922831046
1401,-1.4604630122049809
1402,-1.5275006586893554
1403,-1.6472107421875002
1404,-1.8483236816406245
1405,-2.0398598144531244
1406,-2.3319524165018555
1407,-2.6144682128906247
1408,-2.873041992187499
1409,-3.1220389648437497
1410,-3.2561142578124995
1411,-3.3470939204081054
1412,-3.303998291015624
1413,-3.2130186274393555
1414,-3.0454245117187497
1415,-2.796427539062499
1416,-2.403778466796874
1417,-1.972822167968749
1418,-1.51792385204873
1419,-1.0821791503906244
1420,-0.7661445312499993
1421,-0.54108957470498
1422,-0.45968671874999956
1423,-0.5698199946268545
1424,-0.8236053710937501
1425,-1.1827356196268557
1426,-1.5322890624999985
1427,-1.7812860351562492
1428,-1.896207714843749
1429,-1.7812860351562492
1430,-1.5131354492187494
1431,-1.1971008300781243
1432,-0.8667010004862306
1433,-0.6224924316406248
1434,-0.4836287348612309
1435,-0.526724365234374
1436,-0.6081272211893545
1437,-0.7278373046874993
1438,-0.8762778071268542
1439,-0.9911994868143559
1440,-1.048660326658105
1441,-1.0821791503906244
1442,-1.1061211665018558
1443,-1.1396399902343735
1444,-1.1683704101562498
1445,-1.1875240234374989
1446,-1.2210428461893557
1447,-1.2401964594706048
1448,-1.2306196528299793
1449,-1.2401964594706048
1450,-1.2306196528299793
1451,-1.2306196528299793
1452,-1.2593500727518556
1453,-1.2689268793924793
1454,-1.3263877192362301
1455,-1.3407529296874987
1456,-1.369483349609375
1457,-1.388636962890624
1458,-1.383848559079981
1459,-1.3790601562499987
1460,-1.3599065429687496
1461,-1.3407529296874987
1462,-1.3407529296874987
1463,-1.3503297363281241
1464,-1.3455413325174792
1465,-1.3551181391581046
1466,-1.2785036860331047
1467,-1.1396399902343735
1468,-1.0199299067362304
1469,-0.995987890624999
1470,-1.0821791503906244
1471,-1.086967553220605
1472,-0.9481038574218736
1473,-0.6847416743143544
1474,-0.34476503906249967
1475,-0.03830722656249996
1476,0.2777273974814527
1477,0.5171475585937504
1478,0.6129156250000012
1479,0.5746083984375012
1480,0.5650315967002015
1481,0.6607996631064523
1482,0.8619125976562501
1483,1.0917559570312498
1484,1.2449848632812515
1485,1.1971008349814518
1486,1.0630255420127028
1487,0.90021982421875
1488,1.3503297412314517
1489,4.089296440450202
1490,7.3932947265625
1491,8.2360537109375
1492,7.556100444356451
1493,5.6311623046875
1494,3.773261816406251
1495,2.748543510762703
1496,2.62404501953125
1497,3.3039982959189516
1498,4.38617744140625
1499,6.138733061543952
1500,7.709329350606451
1501,8.25520732421875
1502,7.192181792012699
1503,4.8841713867187515
1504,2.671929057637703
1505,1.3599065429687514
1506,0.6512228515625011
1507,0.15322890624999985
1508,-0.34955344189248017
1509,-0.8283937739237306
1510,-1.2641384765624988
1511,-1.5849614985331044
1512,-1.7908628417968746
1513,-1.934514941406249
1514,-2.044648217283105
1515,-2.1308394770487302
1516,-2.18830031689248
1517,-2.193088720703124
1518,-2.20745393017373
1519,-2.2936451899393555
1520,-2.39899006298623
1521,-2.461239306640624
1522,-2.4660277094706053
1523,-2.37983644970498
1524,-2.2218191406249996
1525,-1.948880150876855
1526,-1.6472107421875002
1527,-1.3120225097656242
1528,-1.034295117187499
1529,-0.8236053710937501
1530,-0.7374141113281247
1531,-0.7900865473612306
1532,-0.9481038574218736
1533,-1.2114660395487302
1534,-1.484405029296875
1535,-1.7142483886718747
1536,-1.8674772949218745
1537,-1.896207714843749
1538,-1.795651244626855
1539,-1.5945383051737299
1540,-1.3407529296874987
1541,-1.0821791503906244
1542,-0.8714894042968737
1543,-0.7278373046874993
1544,-0.6607996582031248
1545,-0.6512228515624994
1546,-0.6799532714843739
1547,-0.7086836914062502
1548,-0.7374141113281247
1549,-0.7326257075174798
1550,-0.7230489008768544
1551,-0.7517793207987307
1552,-0.7517793207987307
1553,-0.8044517578124992
1554,-0.8858546137674796
1555,-0.9624690668924796
1556,-1.1204863769531244
1557,-1.292868896484375
1558,-1.4748282226562495
1559,-1.541865869140624
1560,-1.484405029296875
1561,-1.369483349609375
1562,-1.3072341059549792
1563,-1.2497732661112302
1564,-1.2306196528299793
1565,-1.2497732661112302
1566,-1.2689268793924793
1567,-1.3455413325174792
1568,-1.4365209960937495
1569,-1.541865869140624
1570,-1.5705962890624985
1571,-1.6136919184549807
1572,-1.580173095703124
1573,-1.55623107861123
1574,-1.4700398188456045
1575,-1.4700398188456045
1576,-1.4987702387674808
1577,-1.55623107861123
1578,-1.6041151118143553
1579,-1.6376339355468748
1580,-1.6184803222656239
1581,-1.5466542719706045
1582,-1.3790601562499987
1583,-1.1156979731424794
1584,-0.7422025141581052
1585,-0.34955344189248017
1586,-0.004788402829980498
1587,0.3543418506064526
1588,0.6799532763877032
1589,0.909796635762703
1590,1.0630255420127028
1591,1.1204863818564519
1592,1.1875240234375006
1593,1.2449848632812515
1594,1.1587936084189518
1595,0.9959878906250008
1596,0.7374141162314523
1597,0.4788403320312504
1598,0.2681505859375015
1599,0.11492167968749989
1600,0.24899697265625065
1601,1.5610194873252023
1602,6.435614062499999
1603,12.2583125
1604,10.97502041015625
1605,7.1538745654502005
1606,5.1235915576377025
1607,4.510675932637703
1608,4.338293413106452
1609,4.2808325732627015
1610,4.165910893575202
1611,4.941632226562501
1612,6.68461103515625
1613,8.01578716310645
1614,7.9200190967002
1615,5.899312890625001
1616,3.2944214843750004
1617,1.2545616748252026
1618,-0.14365209960937442
1619,-1.01514150390625
1620,-1.36469494579873
1621,-1.36469494579873
1622,-1.3263877192362301
1623,-1.36469494579873
1624,-1.426944189453124
1625,-1.4700398188456045
1626,-1.5466542719706045
1627,-1.7190367915018552
1628,-1.929726537595605
1629,-2.20745393017373
1630,-2.5378537597656248
1631,-2.8634651855468745
1632,-3.1364041743143547
1633,-3.3279403071268554
1634,-3.323151904296874
1635,-3.16513459423623
1636,-2.9161376215799804
1637,-2.5617957758768553
1638,-2.1356278808593743
1639,-1.6615759516581043
1640,-1.1971008300781243
1641,-0.7996633540018543
1642,-0.5219359614237309
1643,-0.41180268554687416
1644,-0.4022258789062487
1645,-0.4932055415018546
1646,-0.7086836914062502
1647,-0.97683427734375
1648,-1.2593500727518556
1649,-1.484405029296875
1650,-1.6232687250956044
1651,-1.6232687250956044
1652,-1.51792385204873
1653,-1.3455413325174792
1654,-1.149216796874999
1655,-0.97683427734375
1656,-0.8331821777343738
1657,-0.7278373046874993
1658,-0.7038952875956053
1659,-0.7326257075174798
1660,-0.8188169672831052
1661,-0.933738646970605
1662,-1.034295117187499
1663,-1.1061211665018558
1664,-1.1540051997049794
1665,-1.1827356196268557
1666,-1.1635820063456048
1667,-1.1635820063456048
1668,-1.149216796874999
1669,-1.1731588129862303
1670,-1.1875240234374989
1671,-1.2210428461893557
1672,-1.2497732661112302
1673,-1.2641384765624988
1674,-1.2497732661112302
1675,-1.2114660395487302
1676,-1.1587936035156243
1677,-1.1061211665018558
1678,-1.0821791503906244
1679,-1.0630255371093735
1680,-1.0678139399393558
1681,-1.1061211665018558
1682,-1.1923124262674794
1683,-1.2641384765624988
1684,-1.3215993164062496
1685,-1.3934253657206046
1686,-1.4748282226562495
1687,-1.541865869140624
1688,-1.580173095703124
1689,-1.55623107861123
1690,-1.5131354492187494
1691,-1.5322890624999985
1692,-1.5658078852518553
1693,-1.5514426757812494
1694,-1.44130939892373
1695,-1.2593500727518556
1696,-0.9528922602518559
1697,-0.50278234814248
1698,-0.08140285595498042
1699,0.36391865234375054
1700,0.7278373046875011
1701,0.93852705078125
1702,0.97683427734375
1703,0.967257475606452
1704,1.01514150390625
1705,1.1013327685752028
1706,1.2162544482627027
1707,1.2162544482627027
1708,1.1204863818564519
1709,1.2066776367187515
1710,2.85388837890625
1711,6.215347514668954
1712,8.0732480029502
1713,7.4603323779502
1714,5.717353569356453
1715,4.2233717334189524
1716,3.351882324218751
1717,3.3039982959189516
1718,3.897760307637702
1719,4.855440971700203
1720,6.244077929687501
1721,8.188169682637701
1722,9.270348828125
1723,8.3797058154502
1724,5.908889702168953
1725,3.1507693896689517
1726,1.1875240234375006
1727,0.17238251953125072
1728,-0.3303998286112293
1729,-0.4022258789062487
1730,-0.3591302485331056
1731,-0.4261678950174801
1732,-0.6943184809549798
1733,-1.0821791503906244
1734,-1.5083470454081045
1735,-1.953668554687499
1736,-2.288856787109374
1737,-2.53306535595498
1738,-2.676717455564355
1739,-2.7102362792968746
1740,-2.7293898925781246
1741,-2.7054478754862297
1742,-2.676717455564355
1743,-2.6048914062499993
1744,-2.5091233398437494
1745,-2.3319524165018555
1746,-2.1308394770487302
1747,-1.910572924314355
1748,-1.6807295649393552
1749,-1.426944189453124
1750,-1.1779472167968752
1751,-1.010353100095605
1752,-0.9289502441406245
1753,-0.9528922602518559
1754,-1.072602343749999
1755,-1.2306196528299793
1756,-1.4125789790018555
1757,-1.5753846918924808
1758,-1.6615759516581043
1759,-1.6376339355468748
1760,-1.51792385204873
1761,-1.3359645258768555
1762,-1.0965443598612303
1763,-0.8667010004862306
1764,-0.6799532714843739
1765,-0.5841852050781249
1766,-0.5458779785156249
1767,-0.5506663813456054
1768,-0.6224924316406248
1769,-0.7038952875956053
1770,-0.7661445312499993
1771,-0.8092401606424797
1772,-0.8283937739237306
1773,-0.7661445312499993
1774,-0.7182604980468739
1775,-0.6607996582031248
1776,-0.6560112543924799
1777,-0.7038952875956053
1778,-0.7517793207987307
1779,-0.8140285644531247
1780,-0.8954314204081051
1781,-0.97683427734375
1782,-1.0007762934549795
1783,-1.0821791503906244
1784,-1.1348515864237303
1785,-1.1204863769531244
1786,-1.048660326658105
1787,-1.0678139399393558
1788,-1.1348515864237303
1789,-1.2066776367187497
1790,-1.2593500727518556
1791,-1.2785036860331047
1792,-1.3599065429687496
1793,-1.4125789790018555
1794,-1.5083470454081045
1795,-1.5897499023437494
1796,-1.6041151118143553
1797,-1.5993267089843748
1798,-1.503558642578124
1799,-1.3790601562499987
1800,-1.2066776367187497
1801,-1.1779472167968752
1802,-1.2880804926737301
1803,-1.4125789790018555
1804,-1.4939818359374986
1805,-1.4365209960937495
1806,-1.1875240234374989
1807,-0.7900865473612306
1808,-0.2777273925781252
1809,0.13407529296875076
1810,0.4884171435752016
1811,0.8140285693564522
1812,0.9481038623252029
1813,0.9289502490439521
1814,0.909796635762703
1815,0.8906430224814521
1816,1.005564702168952
1817,1.0917559570312498
1818,1.1492167968750007
1819,1.0534487304687499
1820,0.8523357959189521
1821,0.6895300781250011
1822,1.1875240234375006
1823,3.83072265625
1824,8.743624467793952
1825,10.093954199218752
1826,6.9910688476562495
1827,4.031835600606453
1828,2.93050283203125
1829,3.3806127490439515
1830,4.510675932637703
1831,5.602431889668953
1832,6.349422807637703
1833,7.201758593750002
1834,8.207323295918949
1835,8.1594392578125
1836,6.694187846700201
1837,4.568136772481452
1838,2.604891406250001
1839,1.082179155293952
1840,0.05746083984375083
1841,-0.4357447016581055
1842,-0.54108957470498
1843,-0.6560112543924799
1844,-0.9528922602518559
1845,-1.3503297363281241
1846,-1.814804857908105
1847,-2.2601263671874996
1848,-2.6288334223612297
1849,-2.8395231684549804
1850,-2.9400796386718744
1851,-2.925714428220605
1852,-2.925714428220605
1853,-2.9927520747049803
1854,-3.0741549316406243
1855,-3.1794998046874996
1856,-3.2178070312499996
1857,-3.189076611328124
1858,-3.0550013183593743
1859,-2.791639135251855
1860,-2.384624853515624
1861,-1.896207714843749
1862,-1.3359645258768555
1863,-0.7517793207987307
1864,-0.3064578124999997
1865,-0.09576806640624902
1866,-0.09097966259560586
1867,-0.33997663525185473
1868,-0.7996633540018543
1869,-1.3551181391581046
1870,-1.9249381347656245
1871,-2.327164013671874
1872,-2.5234885493143553
1873,-2.4277204829081054
1874,-2.102109057126855
1875,-1.6903063715799806
1876,-1.1875240234374989
1877,-0.7374141113281247
1878,-0.4548983149393546
1879,-0.3256114257812488
1880,-0.38786066845498013
1881,-0.5841852050781249
1882,-0.7661445312499993
1883,-0.9576806640624991
1884,-1.1013327636718735
1885,-1.1779472167968752
1886,-1.2354080566406243
1887,-1.2737152832031242
1888,-1.3072341059549792
1889,-1.3263877192362301
1890,-1.3599065429687496
1891,-1.369483349609375
1892,-1.40300217236123
1893,-1.3934253657206046
1894,-1.36469494579873
1895,-1.2880804926737301
1896,-1.2018892329081048
1897,-1.1540051997049794
1898,-1.2066776367187497
1899,-1.2689268793924793
1900,-1.3503297363281241
1901,-1.3934253657206046
1902,-1.426944189453124
1903,-1.4317325922831046
1904,-1.446097802734375
1905,-1.4748282226562495
1906,-1.5275006586893554
1907,-1.5514426757812494
1908,-1.5658078852518553
1909,-1.541865869140624
1910,-1.465251416015624
1911,-1.3455413325174792
1912,-1.1923124262674794
1913,-1.0630255371093735
1914,-0.97683427734375
1915,-0.90021982421875
1916,-0.8667010004862306
1917,-0.8667010004862306
1918,-0.8714894042968737
1919,-0.8140285644531247
1920,-0.565031591796874
1921,-0.30166940868935477
1922,0.00957681154395118
1923,0.36391865234375054
1924,0.5554547851562504
1925,0.6416460498252015
1926,0.7182605029502032
1927,0.7948749560752031
1928,0.8236053710937501
1929,0.842758984375001
1930,0.8906430224814521
1931,1.829170073262702
1932,4.61602080078125
1933,7.891288671875001
1934,9.050082280293951
1935,8.0828248046875
1936,6.330269194356452
1937,4.73094248046875
1938,4.0797196289062505
1939,4.328716601562501
1940,5.506663823262702
1941,7.000645659200201
1942,7.9966335498252
1943,7.4220251513876985
1944,5.688623144531251
1945,3.9456443359375015
1946,2.5761609912314523
1947,1.819593261718751
1948,1.4077905810752025
1949,1.1971008349814518
1950,0.9864110888877029
1951,0.5363011718750013
1952,-0.08140285595498042
1953,-0.8427589843749992
1954,-1.55623107861123
1955,-2.121262670408105
1956,-2.53306535595498
1957,-2.7102362792968746
1958,-2.6479870356424797
1959,-2.461239306640624
1960,-2.20745393017373
1961,-1.934514941406249
1962,-1.833958471189355
1963,-1.8195932617187491
1964,-1.8818425043924805
1965,-1.9201497309549804
1966,-1.9584569575174804
1967,-1.972822167968749
1968,-1.929726537595605
1969,-1.814804857908105
1970,-1.6711527582987298
1971,-1.4939818359374986
1972,-1.3407529296874987
1973,-1.2066776367187497
1974,-1.149216796874999
1975,-1.1540051997049794
1976,-1.2832920898437497
1977,-1.465251416015624
1978,-1.6663643554687493
1979,-1.833958471189355
1980,-1.9009961176737304
1981,-1.877054101562499
1982,-1.7142483886718747
1983,-1.47961662548623
1984,-1.2449848632812497
1985,-0.9911994868143559
1986,-0.7374141113281247
1987,-0.6129156249999994
1988,-0.5315127680643545
1989,-0.526724365234374
1990,-0.5841852050781249
1991,-0.6703764648437485
1992,-0.7565677246093738
1993,-0.90021982421875
1994,-1.01514150390625
1995,-1.0773907465799795
1996,-1.0917559570312498
1997,-1.0438719238281244
1998,-1.01514150390625
1999,-0.972045873533105
2000,-0.972045873533105
2001,-0.995987890624999
2002,-1.0390835200174795
2003,-1.0295067133768558
2004,-1.0199299067362304
2005,-1.0438719238281244
2006,-1.1061211665018558
2007,-1.1252747797831049
2008,-1.1300631835937498
2009,-1.1204863769531244
2010,-1.1731588129862303
2011,-1.2018892329081048
2012,-1.2018892329081048
2013,-1.2545616699218751
2014,-1.2641384765624988
2015,-1.3072341059549792
2016,-1.3982137695312495
2017,-1.4891934321268554
2018,-1.5705962890624985
2019,-1.5945383051737299
2020,-1.55623107861123
2021,-1.4556746093749986
2022,-1.3168109125956047
2023,-1.407790576171875
2024,-1.5610194824218748
2025,-1.6998831782206043
2026,-1.795651244626855
2027,-1.7717092285156237
2028,-1.47961662548623
2029,-0.8427589843749992
2030,-0.15322890624999985
2031,0.5458779834189524
2032,1.1204863818564519
2033,1.4077905810752025
2034,1.4365209960937513
2035,1.3694833545127025
2036,1.3311761279502026
2037,1.3790601562500004
2038,1.3599065429687514
2039,1.2545616748252026
2040,1.0630255420127028
2041,0.8236053710937501
2042,1.005564702168952
2043,3.1124621631064517
2044,8.360552202168948
2045,9.90241806640625
2046,6.138733061543952
2047,3.8498762695312507
2048,3.83072265625
2049,4.587290385762703
2050,5.458779785156251
2051,6.550535742187501
2052,7.249642631856451
2053,7.603984472656252
2054,8.140285644531252
2055,8.054094389668949
2056,7.05810649904395
2057,5.1810523974814515
2058,3.3997663623252024
2059,2.1643583007812506
2060,1.1300631835937498
2061,0.3734954638877017
2062,-0.12928688915810582
2063,-0.4932055415018546
2064,-0.9289502441406245
2065,-1.3551181391581046
2066,-1.7669208247049806
2067,-2.1164742675781243
2068,-2.442085693359374
2069,-2.7293898925781246
2070,-2.930502832031249
2071,-3.0933085449218742
2072,-3.2369606445312495
2073,-3.3470939204081054
2074,-3.4620156000956053
2075,-3.5865140864237297
2076,-3.715800976562499
2077,-3.7828386230468745
2078,-3.754108203124999
2079,-3.6296097167968746
2080,-3.418919970703124
2081,-3.10767375439248
2082,-2.6671406489237297
2083,-2.0733786372049803
2084,-1.4125789790018555
2085,-0.6991068847656248
2086,-0.019153613281249093
2087,0.4788403320312504
2088,0.7469909179687502
2089,0.5937620117187503
2090,0.10534487795020198
2091,-0.6320692382812485
2092,-1.3551181391581046
2093,-1.934514941406249
2094,-2.250549560546874
2095,-2.288856787109374
2096,-2.049436621093749
2097,-1.6328455317362298
2098,-1.1300631835937498
2099,-0.7086836914062502
2100,-0.39743747509560556
2101,-0.23463176220498028
2102,-0.22026655273437434
2103,-0.34476503906249967
2104,-0.565031591796874
2105,-0.7900865473612306
2106,-1.0055646972656245
2107,-1.1971008300781243
2108,-1.3168109125956047
2109,-1.388636962890624
2110,-1.4317325922831046
2111,-1.4556746093749986
2112,-1.4748282226562495
2113,-1.4939818359374986
2114,-1.484405029296875
2115,-1.484405029296875
2116,-1.47961662548623
2117,-1.446097802734375
2118,-1.407790576171875
2119,-1.3742717524393555
2120,-1.3503297363281241
2121,-1.3024457031249987
2122,-1.2737152832031242
2123,-1.2737152832031242
2124,-1.2401964594706048
2125,-1.1923124262674794
2126,-1.1587936035156243
2127,-1.1587936035156243
2128,-1.1827356196268557
2129,-1.2401964594706048
2130,-1.292868896484375
2131,-1.3024457031249987
2132,-1.3120225097656242
2133,-1.2641384765624988
2134,-1.1827356196268557
2135,-1.0773907465799795
2136,-0.97683427734375
2137,-0.914585033689356
2138,-0.8954314204081051
2139,-0.8810662109374992
2140,-0.8331821777343738
2141,-0.6895300781249993
2142,-0.4501099121093741
2143,-0.15322890624999985
2144,0.13407529296875076
2145,0.4692635302939525
2146,0.7374141162314523
2147,0.8906430224814521
2148,0.909796635762703
2149,0.93852705078125
2150,0.909796635762703
2151,0.93852705078125
2152,0.9576806640625009
2153,0.9289502490439521
2154,0.842758984375001
2155,0.6895300781250011
2156,0.7182605029502032
2157,1.6472107421875002
2158,4.740519292012703
2159,7.517793217793949
2160,8.8010853076377
2161,8.504204296875
2162,6.272808354512703
2163,4.1084500537314526
2164,2.451662500000001
2165,2.0781670459189527
2166,2.89219560546875
2167,4.252102148437501
2168,5.765237597656251
2169,7.105990527343751
2170,7.632714897481451
2171,6.67503423341895
2172,4.53940634765625
2173,2.4612393115439524
2174,1.0726023437500007
2175,0.21068974609375068
2176,-0.38786066845498013
2177,-0.8140285644531247
2178,-1.1348515864237303
2179,-1.3551181391581046
2180,-1.47961662548623
2181,-1.5466542719706045
2182,-1.6041151118143553
2183,-1.7238251953125001
2184,-1.910572924314355
2185,-2.1739351074218742
2186,-2.41814367626748
2187,-2.59052619579873
2188,-2.6527754394531247
2189,-2.6479870356424797
2190,-2.5617957758768553
2191,-2.3367408203124995
2192,-2.011129394531249
2193,-1.580173095703124
2194,-1.1779472167968752
2195,-0.7948749511718738
2196,-0.5458779785156249
2197,-0.4070142817362292
2198,-0.47884033203124865
2199,-0.7278373046874993
2200,-1.0007762934549795
2201,-1.3407529296874987
2202,-1.5897499023437494
2203,-1.7573440180643551
2204,-1.8052280512674805
2205,-1.7046715820312492
2206,-1.5322890624999985
2207,-1.2880804926737301
2208,-1.0582371332987304
2209,-0.8475473872049797
2210,-0.7038952875956053
2211,-0.6655880610331053
2212,-0.6895300781249993
2213,-0.7469909179687502
2214,-0.8379705805643543
2215,-0.9241618403299796
2216,-0.9864110839843736
2217,-1.072602343749999
2218,-1.1252747797831049
2219,-1.1827356196268557
2220,-1.1971008300781243
2221,-1.2114660395487302
2222,-1.2354080566406243
2223,-1.1683704101562498
2224,-1.1156979731424794
2225,-1.0295067133768558
2226,-1.0055646972656245
2227,-1.0199299067362304
2228,-1.01514150390625
2229,-1.0438719238281244
2230,-1.072602343749999
2231,-1.0821791503906244
2232,-1.048660326658105
2233,-1.0773907465799795
2234,-1.1348515864237303
2235,-1.2306196528299793
2236,-1.2880804926737301
2237,-1.331176123046875
2238,-1.331176123046875
2239,-1.3599065429687496
2240,-1.40300217236123
2241,-1.4173673828124986
2242,-1.3120225097656242
2243,-1.149216796874999
2244,-1.0390835200174795
2245,-0.9576806640624991
2246,-0.914585033689356
2247,-0.933738646970605
2248,-1.0199299067362304
2249,-1.01514150390625
2250,-0.8475473872049797
2251,-0.54108957470498
2252,-0.14365209960937442
2253,0.3256114257812506
2254,0.6703764648437502
2255,0.804451757812501
2256,0.804451757812501
2257,0.7086836914062502
2258,0.6033388232627015
2259,0.5267243701377016
2260,0.4788403320312504
2261,0.5267243701377016
2262,0.6033388232627015
2263,0.6703764648437502
2264,0.6416460498252015
2265,0.5267243701377016
2266,0.34476503906250144
2267,0.19153613281249982
2268,0.4692635302939525
2269,2.2888567920127016
2270,6.493074902343752
2271,9.078812695312502
2272,7.374141113281249
2273,5.1810523974814515
2274,4.673481640625001
2275,4.357447026387703
2276,3.6391865234375
2277,3.658340136718751
2278,3.9169139209189527
2279,4.38617744140625
2280,5.9184665039062505
2281,7.4603323779502
2282,7.412448339843751
2283,5.8801592773437505
2284,3.859453081075202
2285,1.9345149414062508
2286,0.23942017091895273
2287,-0.8475473872049797
2288,-1.3407529296874987
2289,-1.503558642578124
2290,-1.5514426757812494
2291,-1.5753846918924808
2292,-1.6519991450174807
2293,-1.8004396484375
2294,-1.987187377439355
2295,-2.193088720703124
2296,-2.39899006298623
2297,-2.5282769531249993
2298,-2.6671406489237297
2299,-2.7820623286112305
2300,-2.8203695551737304
2301,-2.791639135251855
2302,-2.638410229001855
2303,-2.4660277094706053
